5211181_MCF7,CHAC1,1
5211181_MCF7,CPN2,0
5211181_MCF7,CYP1A1,1
5211181_MCF7,CYP1B1,1
5211181_MCF7,DDIT4,1
5211181_MCF7,FAM198B,0
5211181_MCF7,GNRH1,0
5211181_MCF7,HMOX1,1
5211181_MCF7,IGSF6,0
5211181_MCF7,MYLK,0
5211181_MCF7,RAE230_MC_M27960_at,0
5211181_MCF7,SLC7A11,1
5211181_MCF7,VCY,0
5211181_MCF7,VCY1B,0
5224221_MCF7,ADGRA3,0
5224221_MCF7,AKR1C1,1
5224221_MCF7,AKR1C2,1
5224221_MCF7,ATF3,1
5224221_MCF7,CBFA2T3,0
5224221_MCF7,CCNE2,0
5224221_MCF7,CHAC1,1
5224221_MCF7,DDIT3,1
5224221_MCF7,EGR3,0
5224221_MCF7,ELF3,0
5224221_MCF7,FEN1,0
5224221_MCF7,HMOX1,1
5224221_MCF7,INHBE,1
5224221_MCF7,KIAA0907,0
5224221_MCF7,MT1F,1
5224221_MCF7,NR2F2,0
5224221_MCF7,NUPR1,1
5224221_MCF7,RIBC2,0
5224221_MCF7,SLC7A11,1
5224221_MCF7,SOX9,0
5230742_MCF7,ABCA5,1
5230742_MCF7,AGAP11,1
5230742_MCF7,AGAP6,1
5230742_MCF7,AGAP7P,1
5230742_MCF7,AKAP5,0
5230742_MCF7,ALDH1A3,1
5230742_MCF7,CYP1A1,1
5230742_MCF7,CYP1B1,1
5230742_MCF7,EGR3,0
5230742_MCF7,FKBP5,0
5230742_MCF7,GNA13,0
5230742_MCF7,NPIP,1
5230742_MCF7,NPIPA7,1
5230742_MCF7,NPY,0
5230742_MCF7,PDZK1,0
5230742_MCF7,PKD1P1,1
5230742_MCF7,PLXDC2,0
5230742_MCF7,SGK1,0
5230742_MCF7,SLC6A14,0
5230742_MCF7,TMEM254,0
5248896_MCF7,ADCY8,0
5248896_MCF7,ALDH1A3,1
5248896_MCF7,ARL4A,0
5248896_MCF7,CYP1A1,1
5248896_MCF7,CYP1B1,1
5248896_MCF7,CYP26A1,1
5248896_MCF7,DDIT4,1
5248896_MCF7,DHRS3,1
5248896_MCF7,ELF3,1
5248896_MCF7,HOXA5,1
5248896_MCF7,IFIT1,1
5248896_MCF7,IL32,0
5248896_MCF7,IRF9,1
5248896_MCF7,LILRB4,0
5248896_MCF7,LPAL2,0
5248896_MCF7,POLH,0
5248896_MCF7,PRKCDBP,0
5248896_MCF7,TDRD1,0
5248896_MCF7,XAGE1B,0
5248896_MCF7,XAGE1E,0
5252917_MCF7,ALDH1A3,1
5252917_MCF7,ATXN1,1
5252917_MCF7,CCNE2,0
5252917_MCF7,CHRNB2,0
5252917_MCF7,CRISPLD2,1
5252917_MCF7,CYP1A1,1
5252917_MCF7,CYP1B1,1
5252917_MCF7,HIST1H2AC,0
5252917_MCF7,MGLL,1
5252917_MCF7,NACA2,1
5252917_MCF7,PPP1R3D,0
5252917_MCF7,RBM14,0
5252917_MCF7,S100A7,1
5252917_MCF7,SGK1,0
5252917_MCF7,SIX3,1
5252917_MCF7,TIPARP,1
5252917_MCF7,TUBA4A,0
5252917_MCF7,TUBB,0
5252917_MCF7,TUBB2A,0
5252917_MCF7,TUBB4B,0
5253409_MCF7,ATF3,1
5253409_MCF7,BRINP3,0
5253409_MCF7,CRYAB,1
5253409_MCF7,CYP1A1,1
5253409_MCF7,EGR1,1
5253409_MCF7,FOS,1
5253409_MCF7,FOSL1,1
5253409_MCF7,FZD4,0
5253409_MCF7,HMOX1,1
5253409_MCF7,HSPA6,1
5253409_MCF7,IER5,1
5253409_MCF7,IL37,0
5253409_MCF7,MAFF,1
5253409_MCF7,NPM3,0
5253409_MCF7,ONECUT2,0
5253409_MCF7,POLH,0
5253409_MCF7,RAE230_MC_M27960_at,0
5253409_MCF7,RASSF9,0
5253409_MCF7,VAV3,0
5253409_MCF7,ZBED8,0
5255229_MCF7,ASPN,0
5255229_MCF7,ATF3,1
5255229_MCF7,CCDC70,0
5255229_MCF7,CD226,0
5255229_MCF7,CGA,1
5255229_MCF7,CYP1A1,0
5255229_MCF7,DDIT3,1
5255229_MCF7,DNAJB9,1
5255229_MCF7,EGR1,1
5255229_MCF7,GEM,1
5255229_MCF7,GZMB,0
5255229_MCF7,HOXB1,0
5255229_MCF7,HTR1B,0
5255229_MCF7,ICAM1,1
5255229_MCF7,MAFF,1
5255229_MCF7,NUAK2,1
5255229_MCF7,PARP11,0
5255229_MCF7,SEMA3A,0
5255229_MCF7,SLC17A4,0
5255229_MCF7,TNFAIP3,1
5279552_MCF7,ALDH1A3,1
5279552_MCF7,C14orf105,0
5279552_MCF7,CYP1A1,1
5279552_MCF7,CYP1B1,1
5279552_MCF7,EGR3,0
5279552_MCF7,GPX2,1
5279552_MCF7,GRAMD1C,0
5279552_MCF7,HMOX1,1
5279552_MCF7,IL32,0
5279552_MCF7,LMCD1,1
5279552_MCF7,POM121L10P,0
5279552_MCF7,POM121L1P,0
5279552_MCF7,POM121L3P,0
5279552_MCF7,POM121L4P,0
5279552_MCF7,POM121L7,0
5279552_MCF7,RAB3IL1,1
5279552_MCF7,SLC7A11,1
5279552_MCF7,TIPARP,1
5279552_MCF7,ZNF175,1
5279552_MCF7,ZNF80,0
5707885_MCF7,ATF3,1
5707885_MCF7,C2CD2,0
5707885_MCF7,CASKIN2,0
5707885_MCF7,CENPJ,0
5707885_MCF7,CHAC1,1
5707885_MCF7,DDIT3,1
5707885_MCF7,DDIT4,1
5707885_MCF7,DDX6,0
5707885_MCF7,EGR1,1
5707885_MCF7,EPB41L1,0
5707885_MCF7,HIST1H1D,0
5707885_MCF7,HIST2H4A,1
5707885_MCF7,HIST2H4B,1
5707885_MCF7,NFAT5,0
5707885_MCF7,NUPR1,1
5707885_MCF7,PLEKHO1,0
5707885_MCF7,SLC6A14,0
5707885_MCF7,SLC7A11,1
5707885_MCF7,VLDLR,1
5707885_MCF7,ZNF143,0
5707885_PC3,ASNS,1
5707885_PC3,ATF3,1
5707885_PC3,CHAC1,1
5707885_PC3,CXCL2,1
5707885_PC3,DDIT3,1
5707885_PC3,DDIT4,1
5707885_PC3,GRPR,0
5707885_PC3,HAS2,0
5707885_PC3,HERPUD1,1
5707885_PC3,HIRA,0
5707885_PC3,IL7R,0
5707885_PC3,NUPR1,1
5707885_PC3,P2RY2,0
5707885_PC3,PALMD,0
5707885_PC3,PCK2,1
5707885_PC3,PDE1C,0
5707885_PC3,PLPP3,0
5707885_PC3,TGFBR3,0
5707885_PC3,TRIB3,1
5707885_PC3,TXNIP,0
abamectin_MCF7,ASNS,1
abamectin_MCF7,ATF3,1
abamectin_MCF7,BRINP3,0
abamectin_MCF7,CHAC1,1
abamectin_MCF7,DDIT3,1
abamectin_MCF7,DDIT4,1
abamectin_MCF7,GINS4,0
abamectin_MCF7,HSPA1A,0
abamectin_MCF7,HSPA1B,0
abamectin_MCF7,KCNS3,0
abamectin_MCF7,NUPR1,1
abamectin_MCF7,PCK2,1
abamectin_MCF7,PMAIP1,1
abamectin_MCF7,SLC7A11,1
abamectin_MCF7,TXNIP,1
abamectin_MCF7,UNKL,0
abamectin_MCF7,ZCCHC10,0
abamectin_MCF7,ZMAT3,0
abamectin_MCF7,ZNF430,0
abamectin_MCF7,ZNF652,0
acacetin_MCF7,ARMCX5,0
acacetin_MCF7,CBR3,0
acacetin_MCF7,CCNE2,0
acacetin_MCF7,EGR3,1
acacetin_MCF7,HEXIM1,0
acacetin_MCF7,HSPA2,0
acacetin_MCF7,ID1,0
acacetin_MCF7,IFI27,1
acacetin_MCF7,IFI6,1
acacetin_MCF7,IFIT1,1
acacetin_MCF7,IRF9,1
acacetin_MCF7,KCTD13,1
acacetin_MCF7,MT1F,1
acacetin_MCF7,MTL5,1
acacetin_MCF7,PAQR3,0
acacetin_MCF7,PCTP,0
acacetin_MCF7,PDP1,0
acacetin_MCF7,PPP4R3B,0
acacetin_MCF7,SLC30A1,1
acacetin_MCF7,TERF2,1
acacetin_PC3,ADAMTS1,0
acacetin_PC3,ARMCX5,0
acacetin_PC3,CBX5,1
acacetin_PC3,CSTF3,1
acacetin_PC3,CTGF,0
acacetin_PC3,CYP1B1,0
acacetin_PC3,DDIT3,0
acacetin_PC3,H1FX,0
acacetin_PC3,HEXIM1,0
acacetin_PC3,KRCC1,1
acacetin_PC3,MT1F,1
acacetin_PC3,MT1M,1
acacetin_PC3,NPM3,1
acacetin_PC3,OTUB2,0
acacetin_PC3,PPP4R3B,0
acacetin_PC3,PRKAB2,1
acacetin_PC3,SLC30A1,1
acacetin_PC3,TIPARP,0
acacetin_PC3,USP36,1
acacetin_PC3,ZNF264,1
acebutolol_MCF7,ALS2CL,0
acebutolol_MCF7,ARHGAP5,1
acebutolol_MCF7,C1orf95,0
acebutolol_MCF7,CNNM4,0
acebutolol_MCF7,DSE,1
acebutolol_MCF7,ETFDH,1
acebutolol_MCF7,GCNT4,0
acebutolol_MCF7,GRM2,0
acebutolol_MCF7,GZMK,0
acebutolol_MCF7,HIST1H1C,1
acebutolol_MCF7,IQCG,1
acebutolol_MCF7,NPM3,1
acebutolol_MCF7,PIP5K1A,1
acebutolol_MCF7,PPP3R1,1
acebutolol_MCF7,RWDD3,1
acebutolol_MCF7,SLC9A8,0
acebutolol_MCF7,SPSB1,0
acebutolol_MCF7,STK16,1
acebutolol_MCF7,ZNF254,0
acebutolol_MCF7,ZNF33B,0
aceclofenac_MCF7,CIDEB,0
aceclofenac_MCF7,F13A1,1
aceclofenac_MCF7,FGF23,0
aceclofenac_MCF7,GLS2,1
aceclofenac_MCF7,GP9,0
aceclofenac_MCF7,GPR157,1
aceclofenac_MCF7,HIST1H1D,1
aceclofenac_MCF7,NRSN2,1
aceclofenac_MCF7,PPP3R1,1
aceclofenac_MCF7,RFNG,0
aceclofenac_MCF7,RNPEPL1,0
aceclofenac_MCF7,SCHIP1,1
aceclofenac_MCF7,SPATA1,0
aceclofenac_MCF7,SPRR2B,0
aceclofenac_MCF7,SPX,0
aceclofenac_MCF7,SRMP1,1
aceclofenac_MCF7,STX17,0
aceclofenac_MCF7,THSD4,1
aceclofenac_MCF7,TRMT2B,1
aceclofenac_MCF7,ZNF668,0
aceclofenac_PC3,APH1A,1
aceclofenac_PC3,C10orf88,1
aceclofenac_PC3,C12orf4,0
aceclofenac_PC3,C1orf112,0
aceclofenac_PC3,CAPN15,0
aceclofenac_PC3,CCDC68,1
aceclofenac_PC3,CHCHD7,0
aceclofenac_PC3,CRIP2,0
aceclofenac_PC3,CSTF2T,1
aceclofenac_PC3,ERCC3,1
aceclofenac_PC3,HIRA,1
aceclofenac_PC3,HMOX1,1
aceclofenac_PC3,KIFC1,1
aceclofenac_PC3,PRB3,0
aceclofenac_PC3,SCAMP2,0
aceclofenac_PC3,SLC20A2,1
aceclofenac_PC3,SRPX,0
aceclofenac_PC3,ST5,1
aceclofenac_PC3,TRAPPC2B,0
aceclofenac_PC3,ZNF124,0
acemetacin_MCF7,ARNTL2,0
acemetacin_MCF7,C9orf91,1
acemetacin_MCF7,CBX2,1
acemetacin_MCF7,CYP1A1,1
acemetacin_MCF7,CYP1B1,1
acemetacin_MCF7,EN2,0
acemetacin_MCF7,GAS8,0
acemetacin_MCF7,GRAMD1C,1
acemetacin_MCF7,HOXA5,1
acemetacin_MCF7,IRF6,0
acemetacin_MCF7,KIAA0753,0
acemetacin_MCF7,LMNB1,0
acemetacin_MCF7,NR1H3,1
acemetacin_MCF7,OPN3,0
acemetacin_MCF7,PJA1,1
acemetacin_MCF7,PLAC8,0
acemetacin_MCF7,PRKCE,0
acemetacin_MCF7,PTPN9,0
acemetacin_MCF7,TBC1D17,1
acemetacin_MCF7,TRABD,1
acenocoumarol_MCF7,ANGPTL3,1
acenocoumarol_MCF7,ANXA8,0
acenocoumarol_MCF7,ANXA8L1,0
acenocoumarol_MCF7,AP1S1,0
acenocoumarol_MCF7,CRYBG3,0
acenocoumarol_MCF7,CYP4F8,1
acenocoumarol_MCF7,DCAF10,0
acenocoumarol_MCF7,DMBT1,1
acenocoumarol_MCF7,F2RL2,1
acenocoumarol_MCF7,FBXW4P1,1
acenocoumarol_MCF7,FLT4,1
acenocoumarol_MCF7,FOXI1,0
acenocoumarol_MCF7,GNA13,1
acenocoumarol_MCF7,LMNB1,1
acenocoumarol_MCF7,MFSD13A,0
acenocoumarol_MCF7,OGFRL1,0
acenocoumarol_MCF7,PIP5K1A,0
acenocoumarol_MCF7,RASIP1,0
acenocoumarol_MCF7,RRN3P2,1
acenocoumarol_MCF7,ZNF124,1
acenocoumarol_PC3,ABHD11,1
acenocoumarol_PC3,ATP6AP1,1
acenocoumarol_PC3,BEX1,1
acenocoumarol_PC3,CMAS,1
acenocoumarol_PC3,DCBLD2,0
acenocoumarol_PC3,EIF5A,0
acenocoumarol_PC3,HELLS,0
acenocoumarol_PC3,LSR,1
acenocoumarol_PC3,MIS18BP1,0
acenocoumarol_PC3,NABP2,1
acenocoumarol_PC3,NPM3,0
acenocoumarol_PC3,NR1D2,0
acenocoumarol_PC3,PTPN3,1
acenocoumarol_PC3,SCG5,1
acenocoumarol_PC3,SERPINB2,1
acenocoumarol_PC3,SH2D2A,1
acenocoumarol_PC3,TAF15,0
acenocoumarol_PC3,TMEM209,0
acenocoumarol_PC3,TMEM260,0
acenocoumarol_PC3,TUT1,0
acepromazine_MCF7,AP1S1,1
acepromazine_MCF7,ARNTL2,0
acepromazine_MCF7,BAX,1
acepromazine_MCF7,CFDP1,0
acepromazine_MCF7,DDIT4,1
acepromazine_MCF7,ERCC4,0
acepromazine_MCF7,GINS4,0
acepromazine_MCF7,GTF2H3,0
acepromazine_MCF7,HIRA,1
acepromazine_MCF7,HMOX1,1
acepromazine_MCF7,INSIG1,1
acepromazine_MCF7,IPP,0
acepromazine_MCF7,MSMO1,1
acepromazine_MCF7,PIP5K1A,1
acepromazine_MCF7,PPP3R1,1
acepromazine_MCF7,SSR3,0
acepromazine_MCF7,TAF15,1
acepromazine_MCF7,TRMT2B,0
acepromazine_MCF7,XRCC2,0
acepromazine_MCF7,ZNF652,0
acetazolamide_MCF7,ACSF2,1
acetazolamide_MCF7,C1orf216,0
acetazolamide_MCF7,C2orf44,0
acetazolamide_MCF7,C9orf9,1
acetazolamide_MCF7,CYP11B2,1
acetazolamide_MCF7,DDX6,0
acetazolamide_MCF7,GNA13,1
acetazolamide_MCF7,HERC2P2,0
acetazolamide_MCF7,HERC2P9,0
acetazolamide_MCF7,HOXC11,1
acetazolamide_MCF7,LACTB2,0
acetazolamide_MCF7,NBEA,0
acetazolamide_MCF7,NFKBIE,1
acetazolamide_MCF7,PDP1,1
acetazolamide_MCF7,SLC35A5,0
acetazolamide_MCF7,STK16,1
acetazolamide_MCF7,SULT4A1,1
acetazolamide_MCF7,TIMM22,0
acetazolamide_MCF7,TWF1P1,1
acetazolamide_MCF7,ZNF652,0
acetohexamide_MCF7,C17orf53,1
acetohexamide_MCF7,CCDC57,1
acetohexamide_MCF7,CRY2,0
acetohexamide_MCF7,ERCC4,1
acetohexamide_MCF7,FSD1,0
